 &p_mat nbnd=   8, nks=  61 /
     0.00415469     0.00660980     0.00000000     0.00000000
     0.00000000     0.00000000     0.01724260     0.00006104
     0.00000000     0.00000000     0.00006104     0.01724260
  2
     0.00000000     0.00000000     0.11615705     0.18362395
     0.00000000     0.00000000     0.28068337     0.16167462
     0.00338770     0.00857013     0.00000000     0.00000000
     0.00814698     0.02049464     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.18362394     0.11615706
     0.00000000     0.00000000     0.16167465     0.28068338
     0.00814697     0.02049465     0.00000000     0.00000000
     0.00338769     0.00857013     0.00000000     0.00000000
            0.182741 -0.000000  0.000000      4
  1
     0.01225575     0.11144811     0.00000000     0.00000000
     0.00334152     0.00844812     0.00000000     0.00000000
     0.00000000     0.00000000     0.00733502     0.01458949
     0.00000000     0.00000000     0.01458949     0.00733502
  2
     0.00000000     0.00000000     0.26249981     0.03421526
     0.00000000     0.00000000     0.06539089     0.37386972
     0.00027339     0.00288398     0.00000000     0.00000000
     0.00863820     0.03349100     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.03421526     0.26249983
     0.00000000     0.00000000     0.37386971     0.06539090
     0.00863820     0.03349101     0.00000000     0.00000000
     0.00027339     0.00288398     0.00000000     0.00000000
            0.175127 -0.000000  0.000000      4
  1
     0.01247696     0.10950289     0.00000000     0.00000000
     0.00263995     0.01033321     0.00000000     0.00000000
     0.00000000     0.00000000     0.01506875     0.01193780
     0.00000000     0.00000000     0.01193782     0.01506877
  2
     0.00000000     0.00000000     0.09388770     0.19951614
     0.00000000     0.00000000     0.33275377     0.10265900
     0.00195189     0.02028914     0.00000000     0.00000000
     0.00493730     0.02326490     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.19951613     0.09388770
     0.00000000     0.00000000     0.10265899     0.33275380
     0.00493731     0.02326488     0.00000000     0.00000000
     0.00195189     0.02028916     0.00000000     0.00000000
            0.167513 -0.000000  0.000000      4
  1
     0.01232387     0.10701469     0.00000000     0.00000000
     0.00203684     0.01224425     0.00000000     0.00000000
     0.00000000     0.00000000     0.01355438     0.01894817
     0.00000000     0.00000000     0.01894813     0.01355437
  2
     0.00000000     0.00000000     0.09599162     0.19404023
     0.00000000     0.00000000     0.28988143     0.14083195
     0.00199130     0.03200442     0.00000000     0.00000000
     0.00336269     0.01864339     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.19404023     0.09599163
     0.00000000     0.00000000     0.14083195     0.28988144
     0.00336267     0.01864339     0.00000000     0.00000000
     0.00199131     0.03200440     0.00000000     0.00000000
            0.159898 -0.000000  0.000000      4
  1
     0.01192981     0.10365391     0.00000000     0.00000000
     0.00152060     0.01413327     0.00000000     0.00000000
     0.00000000     0.00000000     0.00276773     0.03563348
     0.00000000     0.00000000     0.03563353     0.00276774
  2
     0.00000000     0.00000000     0.02916651     0.25765784
     0.00000000     0.00000000     0.39705443     0.02799041
     0.00392436     0.05446037     0.00000000     0.00000000
     0.00027598     0.00326089     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.25765786     0.02916651
     0.00000000     0.00000000     0.02799041     0.39705444
     0.00027598     0.00326089     0.00000000     0.00000000
     0.00392436     0.05446041     0.00000000     0.00000000
            0.152284 -0.000000  0.000000      4
  1
     0.01138969     0.09916853     0.00000000     0.00000000
     0.00108282     0.01591037     0.00000000     0.00000000
     0.00000000     0.00000000     0.00813346     0.03658703
     0.00000000     0.00000000     0.03658703     0.00813345
  2
     0.00000000     0.00000000     0.12359766     0.16044424
     0.00000000     0.00000000     0.29526811     0.12300838
     0.00227794     0.05839465     0.00000000     0.00000000
     0.00106283     0.00645075     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.16044424     0.12359767
     0.00000000     0.00000000     0.12300839     0.29526813
     0.00106283     0.00645076     0.00000000     0.00000000
     0.00227793     0.05839466     0.00000000     0.00000000
            0.144670 -0.000000  0.000000      4
  1
     0.01076836     0.09340462     0.00000000     0.00000000
     0.00071895     0.01742683     0.00000000     0.00000000
     0.00000000     0.00000000     0.02364049     0.02786297
     0.00000000     0.00000000     0.02786297     0.02364048
  2
     0.00000000     0.00000000     0.02863194     0.25333347
     0.00000000     0.00000000     0.37404304     0.03623557
     0.00100751     0.05108547     0.00000000     0.00000000
     0.00169884     0.02100869     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.25333346     0.02863194
     0.00000000     0.00000000     0.03623557     0.37404304
     0.00169884     0.02100869     0.00000000     0.00000000
     0.00100750     0.05108546     0.00000000     0.00000000
            0.137056 -0.000000  0.000000      4
  1
     0.01010835     0.08632584     0.00000000     0.00000000
     0.00042751     0.01845572     0.00000000     0.00000000
     0.00000000     0.00000000     0.05419584     0.00461820
     0.00000000     0.00000000     0.00461820     0.05419583
  2
     0.00000000     0.00000000     0.26047518     0.02039307
     0.00000000     0.00000000     0.05507213     0.34586950
     0.00187987     0.05226967     0.00000000     0.00000000
     0.00036430     0.02727551     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.02039307     0.26047518
     0.00000000     0.00000000     0.34586949     0.05507213
     0.00036430     0.02727551     0.00000000     0.00000000
     0.00187987     0.05226966     0.00000000     0.00000000
            0.129442 -0.000000  0.000000      4
  1
     0.00943553     0.07803021     0.00000000     0.00000000
     0.00020950     0.01867917     0.00000000     0.00000000
     0.00000000     0.00000000     0.05021216     0.01652155
     0.00000000     0.00000000     0.01652154     0.05021215
  2
     0.00000000     0.00000000     0.11948027     0.16149245
     0.00000000     0.00000000     0.21439818     0.17580195
     0.00026321     0.06184334     0.00000000     0.00000000
     0.00165066     0.02543786     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.16149245     0.11948028
     0.00000000     0.00000000     0.17580194     0.21439819
     0.00165066     0.02543788     0.00000000     0.00000000
     0.00026321     0.06184333     0.00000000     0.00000000
            0.121827 -0.000000  0.000000      4
  1
     0.00876567     0.06875149     0.00000000     0.00000000
     0.00006748     0.01770371     0.00000000     0.00000000
     0.00000000     0.00000000     0.06512996     0.01023064
     0.00000000     0.00000000     0.01023065     0.06512999
  2
     0.00000000     0.00000000     0.22990002     0.05249992
     0.00000000     0.00000000     0.05119244     0.32686835
     0.00098346     0.03969384     0.00000000     0.00000000
     0.00070185     0.05570427     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.05249991     0.22990003
     0.00000000     0.00000000     0.32686835     0.05119243
     0.00070185     0.05570424     0.00000000     0.00000000
     0.00098346     0.03969386     0.00000000     0.00000000
            0.114213 -0.000000  0.000000      4
  1
     0.00810757     0.05884363     0.00000000     0.00000000
     0.00000377     0.01513926     0.00000000     0.00000000
     0.00000000     0.00000000     0.03564182     0.04916558
     0.00000000     0.00000000     0.04916560     0.03564184
  2
     0.00000000     0.00000000     0.24361139     0.04150372
     0.00000000     0.00000000     0.00883730     0.35575711
     0.00017230     0.08788744     0.00000000     0.00000000
     0.00136345     0.01611633     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.04150372     0.24361139
     0.00000000     0.00000000     0.35575709     0.00883730
     0.00136345     0.01611633     0.00000000     0.00000000
     0.00017230     0.08788746     0.00000000     0.00000000
            0.106599 -0.000000  0.000000      4
  1
     0.00746745     0.04873453     0.00000000     0.00000000
     0.00001796     0.01082583     0.00000000     0.00000000
     0.00000000     0.00000000     0.09333159     0.00186817
     0.00000000     0.00000000     0.00186817     0.09333164
  2
     0.00000000     0.00000000     0.21332909     0.07557023
     0.00000000     0.00000000     0.17088425     0.17899205
     0.00121290     0.01378506     0.00000000     0.00000000
     0.00023514     0.09943822     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.07557023     0.21332911
     0.00000000     0.00000000     0.17899204     0.17088426
     0.00023514     0.09943820     0.00000000     0.00000000
     0.00121290     0.01378506     0.00000000     0.00000000
            0.098985 -0.000000  0.000000      4
  1
     0.00685141     0.03885827     0.00000000     0.00000000
     0.00010248     0.00532755     0.00000000     0.00000000
     0.00000000     0.00000000     0.07540616     0.03126705
     0.00000000     0.00000000     0.03126703     0.07540614
  2
     0.00000000     0.00000000     0.09461577     0.19874607
     0.00000000     0.00000000     0.16165442     0.17218955
     0.00061379     0.04636465     0.00000000     0.00000000
     0.00079537     0.07683468     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.19874607     0.09461577
     0.00000000     0.00000000     0.17218954     0.16165441
     0.00079537     0.07683470     0.00000000     0.00000000
     0.00061379     0.04636465     0.00000000     0.00000000
            0.091370 -0.000000  0.000000      4
  1
     0.00626640     0.02958304     0.00000000     0.00000000
     0.00023472     0.00073303     0.00000000     0.00000000
     0.00000000     0.00000000     0.01529828     0.10406977
     0.00000000     0.00000000     0.10406978     0.01529828
  2
     0.00000000     0.00000000     0.08011012     0.21788717
     0.00000000     0.00000000     0.28817871     0.02802446
     0.00120670     0.06654268     0.00000000     0.00000000
     0.00020243     0.06754882     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.21788718     0.08011013
     0.00000000     0.00000000     0.02802444     0.28817866
     0.00020243     0.06754882     0.00000000     0.00000000
     0.00120670     0.06654267     0.00000000     0.00000000
            0.083756 -0.000000  0.000000      4
  1
     0.00572061     0.02115946     0.00000000     0.00000000
     0.00036756     0.00116683     0.00000000     0.00000000
     0.00000000     0.00000000     0.02722929     0.10618896
     0.00000000     0.00000000     0.10618895     0.02722928
  2
     0.00000000     0.00000000     0.26635121     0.03591821
     0.00000000     0.00000000     0.03125855     0.26554634
     0.00007768     0.10775336     0.00000000     0.00000000
     0.00136236     0.03831732     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.03591822     0.26635123
     0.00000000     0.00000000     0.26554640     0.03125855
     0.00136236     0.03831733     0.00000000     0.00000000
     0.00007768     0.10775336     0.00000000     0.00000000
            0.076142 -0.000000  0.000000      4
  1
     0.00522169     0.01371541     0.00000000     0.00000000
     0.00043496     0.01130268     0.00000000     0.00000000
     0.00000000     0.00000000     0.01229740     0.13663729
     0.00000000     0.00000000     0.13663729     0.01229741
  2
     0.00000000     0.00000000     0.15572835     0.14994362
     0.00000000     0.00000000     0.11904790     0.15777635
     0.00042305     0.09208590     0.00000000     0.00000000
     0.00107248     0.06722038     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.14994360     0.15572834
     0.00000000     0.00000000     0.15777635     0.11904795
     0.00107248     0.06722039     0.00000000     0.00000000
     0.00042305     0.09208589     0.00000000     0.00000000
            0.068528 -0.000000  0.000000      4
  1
     0.00477624     0.00731868     0.00000000     0.00000000
     0.00039096     0.03269766     0.00000000     0.00000000
     0.00000000     0.00000000     0.07570905     0.09026740
     0.00000000     0.00000000     0.09026738     0.07570906
  2
     0.00000000     0.00000000     0.16951548     0.13820662
     0.00000000     0.00000000     0.16254074     0.09690587
     0.00108107     0.06587396     0.00000000     0.00000000
     0.00048909     0.10807236     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.13820662     0.16951549
     0.00000000     0.00000000     0.09690588     0.16254076
     0.00048909     0.10807234     0.00000000     0.00000000
     0.00108107     0.06587395     0.00000000     0.00000000
            0.060914 -0.000000  0.000000      4
  1
     0.00438715     0.00222120     0.00000000     0.00000000
     0.00024508     0.06238792     0.00000000     0.00000000
     0.00000000     0.00000000     0.09233791     0.09217525
     0.00000000     0.00000000     0.09217524     0.09233790
  2
     0.00000000     0.00000000     0.05526100     0.25251105
     0.00000000     0.00000000     0.19516749     0.05322851
     0.00062032     0.14556342     0.00000000     0.00000000
     0.00103862     0.04452100     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.25251105     0.05526101
     0.00000000     0.00000000     0.05322849     0.19516743
     0.00103862     0.04452100     0.00000000     0.00000000
     0.00062032     0.14556343     0.00000000     0.00000000
            0.053299 -0.000000  0.000000      4
  1
     0.00403765     0.00006627     0.00000000     0.00000000
     0.00006009     0.09470001     0.00000000     0.00000000
     0.00000000     0.00000000     0.19507092     0.00929362
     0.00000000     0.00000000     0.00929362     0.19507092
  2
     0.00000000     0.00000000     0.17597610     0.12821888
     0.00000000     0.00000000     0.13458532     0.11210919
     0.00127539     0.03927199     0.00000000     0.00000000
     0.00048172     0.16842297     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.12821889     0.17597610
     0.00000000     0.00000000     0.11210925     0.13458532
     0.00048172     0.16842296     0.00000000     0.00000000
     0.00127539     0.03927199     0.00000000     0.00000000
            0.045685 -0.000000  0.000000      4
  1
     0.00355262     0.01218869     0.00000000     0.00000000
     0.00005432     0.11543704     0.00000000     0.00000000
     0.00000000     0.00000000     0.18094231     0.04418879
     0.00000000     0.00000000     0.04418879     0.18094227
  2
     0.00000000     0.00000000     0.22863323     0.06225117
     0.00000000     0.00000000     0.06675907     0.19335487
     0.00082371     0.12132733     0.00000000     0.00000000
     0.00103593     0.10523650     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.06225117     0.22863321
     0.00000000     0.00000000     0.19335485     0.06675907
     0.00103593     0.10523651     0.00000000     0.00000000
     0.00082371     0.12132731     0.00000000     0.00000000
            0.038071 -0.000000  0.000000      4
  1
     0.00217793     0.08246285     0.00000000     0.00000000
     0.00100734     0.07900639     0.00000000     0.00000000
     0.00000000     0.00000000     0.01628435     0.22984450
     0.00000000     0.00000000     0.22984446     0.01628436
  2
     0.00000000     0.00000000     0.22127490     0.03961508
     0.00000000     0.00000000     0.05149070     0.24293898
     0.00131551     0.06920368     0.00000000     0.00000000
     0.00064580     0.17697728     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.03961507     0.22127495
     0.00000000     0.00000000     0.24293896     0.05149070
     0.00064580     0.17697724     0.00000000     0.00000000
     0.00131551     0.06920366     0.00000000     0.00000000
            0.030457 -0.000000  0.000000      4
  1
     0.00088542     0.16396871     0.00000000     0.00000000
     0.00195808     0.03081843     0.00000000     0.00000000
     0.00000000     0.00000000     0.22757163     0.03876885
     0.00000000     0.00000000     0.03876884     0.22757160
  2
     0.00000000     0.00000000     0.22785857     0.02340822
     0.00000000     0.00000000     0.03822577     0.27289749
     0.00089924     0.15219424     0.00000000     0.00000000
     0.00115707     0.11344509     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.02340821     0.22785830
     0.00000000     0.00000000     0.27289740     0.03822585
     0.00115707     0.11344509     0.00000000     0.00000000
     0.00089923     0.15219424     0.00000000     0.00000000
            0.022843 -0.000000  0.000000      4
  1
     0.00036641     0.21324444     0.00000000     0.00000000
     0.00221625     0.01230725     0.00000000     0.00000000
     0.00000000     0.00000000     0.06448340     0.21995698
     0.00000000     0.00000000     0.21995694     0.06448337
  2
     0.00000000     0.00000000     0.14711957     0.11035509
     0.00000000     0.00000000     0.14459045     0.16853410
     0.00120631     0.11823222     0.00000000     0.00000000
     0.00093249     0.16536609     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.11035504     0.14711954
     0.00000000     0.00000000     0.16853410     0.14459042
     0.00093249     0.16536611     0.00000000     0.00000000
     0.00120631     0.11823222     0.00000000     0.00000000
            0.015228 -0.000000  0.000000      4
  1
     0.00013740     0.24644402     0.00000000     0.00000000
     0.00226296     0.00455979     0.00000000     0.00000000
     0.00000000     0.00000000     0.06475224     0.23416223
     0.00000000     0.00000000     0.23416209     0.06475223
  2
     0.00000000     0.00000000     0.02287779     0.24278668
     0.00000000     0.00000000     0.28583260     0.02673560
     0.00013068     0.28189856     0.00000000     0.00000000
     0.00207216     0.01645711     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.24278663     0.02287779
     0.00000000     0.00000000     0.02673555     0.28583268
     0.00207216     0.01645713     0.00000000     0.00000000
     0.00013068     0.28189845     0.00000000     0.00000000
            0.007614 -0.000000  0.000000      4
  1
     0.00003149     0.26697581     0.00000000     0.00000000
     0.00226148     0.00104393     0.00000000     0.00000000
     0.00000000     0.00000000     0.00501404     0.30330007
     0.00000000     0.00000000     0.30330007     0.00501405
  2
     0.00000000     0.00000000     0.12239394     0.14939302
     0.00000000     0.00000000     0.17325970     0.13859957
     0.00090088     0.18308151     0.00000000     0.00000000
     0.00134268     0.12505981     0.00000000     0.00000000
  3
     0.00000000     0.00000000     0.14939315     0.12239405
     0.00000000     0.00000000     0.13859961     0.17325965
     0.00134269     0.12505981     0.00000000     0.00000000
     0.00090088     0.18308152     0.00000000     0.00000000
            0.000000  0.000000  0.000000      4
  1
     0.00000000     0.15193275     0.07801826     0.02978068
     0.00049703     0.06032140     0.07540629     0.14219952
     0.00388845     0.00848090     0.00010143     0.03973304
     0.00021660     0.06051491     0.14247819     0.09391996
  2
     0.00000000     0.09040529     0.10845094     0.06087515
     0.00347530     0.01932887     0.04421577     0.01274247
     0.00043705     0.05637035     0.06318224     0.16243510
     0.00068973     0.12742706     0.07408033     0.06337341
  3
     0.00000000     0.01739350     0.07326237     0.16907579
     0.00062974     0.12450325     0.08363067     0.06080752
     0.00027658     0.11040101     0.13810250     0.04434896
     0.00369571     0.05580803     0.00195807     0.00359562
            0.003807  0.003807  0.003807      4
  1
     0.00000792     0.08655196     0.11052840     0.07411415
     0.00074893     0.13967345     0.04015915     0.02692847
     0.00004848     0.00219706     0.11523348     0.18620973
     0.00145408     0.06589357     0.03027364     0.01359853
  2
     0.00000792     0.08655197     0.15155067     0.03309190
     0.00074893     0.13967360     0.05506397     0.01202351
     0.00128295     0.05813882     0.05954172     0.01568829
     0.00021961     0.00995174     0.02479294     0.24529247
  3
     0.00000792     0.08655194     0.01488477     0.16975774
     0.00074893     0.13967346     0.00540820     0.06167940
     0.00092240     0.04179997     0.10334956     0.03795034
     0.00058016     0.02629062     0.18478172     0.01923378
            0.007614  0.007614  0.007614      4
  1
     0.00003477     0.07305319     0.17812363     0.01255428
     0.00073598     0.14311653     0.05655042     0.00398571
     0.00004043     0.00175256     0.02900372     0.27031557
     0.00145482     0.06305685     0.02491751     0.01850774
  2
     0.00003477     0.07305295     0.08389143     0.10678593
     0.00073597     0.14311664     0.02663374     0.03390225
     0.00094243     0.04084813     0.12263686     0.01349094
     0.00055282     0.02396119     0.06497638     0.14164043
  3
     0.00003477     0.07305318     0.02400155     0.16667636
     0.00073597     0.14311669     0.00761996     0.05291602
     0.00126002     0.05461325     0.07117418     0.00749567
     0.00023524     0.01019606     0.20140831     0.06266643
            0.011421  0.011421  0.011421      4
  1
     0.00008919     0.05342671     0.08468022     0.11624264
     0.00070730     0.14807318     0.02091440     0.02870974
     0.00000083     0.00003335     0.17140471     0.12911642
     0.00148256     0.05979616     0.01857641     0.01960903
  2
     0.00008919     0.05342679     0.08986764     0.11105553
     0.00070730     0.14807330     0.02219552     0.02742852
     0.00110626     0.04461879     0.04799229     0.05681577
     0.00037713     0.01521066     0.13520839     0.09869016
  3
     0.00008919     0.05342656     0.12683633     0.07408615
     0.00070730     0.14807324     0.03132617     0.01829787
     0.00111799     0.04509202     0.03512259     0.06760819
     0.00036539     0.01473744     0.09975555     0.13622029
            0.015228  0.015228  0.015228      4
  1
     0.00018161     0.03198376     0.07516219     0.13922067
     0.00065574     0.15241428     0.01246481     0.02308821
     0.00125961     0.04610575     0.01210107     0.06441639
     0.00020776     0.00760450     0.19229434     0.06473485
  2
     0.00018161     0.03198371     0.20525407     0.00912866
     0.00065574     0.15241425     0.03403914     0.00151389
     0.00073774     0.02700351     0.00902182     0.15705574
     0.00072963     0.02670679     0.04256491     0.12490415
  3
     0.00018161     0.03198378     0.04115795     0.17322513
     0.00065574     0.15241430     0.00682558     0.02872745
     0.00020370     0.00745608     0.20380939     0.05391561
     0.00126367     0.04625425     0.04052826     0.03529331
            0.019036  0.019036  0.019036      4
  1
     0.00031353     0.01423853     0.12724559     0.10064878
     0.00058319     0.15248328     0.01209493     0.00956687
     0.00133929     0.04347471     0.02492481     0.03763499
     0.00010845     0.00352049     0.12502302     0.14012242
  2
     0.00031353     0.01423853     0.15026201     0.07763224
     0.00058319     0.15248335     0.01428267     0.00737908
     0.00012339     0.00400546     0.06523481     0.19745158
     0.00132435     0.04298981     0.06064681     0.00437189
  3
     0.00031353     0.01423854     0.06433389     0.16356056
     0.00058319     0.15248325     0.00611505     0.01554672
     0.00070893     0.02301263     0.11574648     0.05056509
     0.00073881     0.02398263     0.09998183     0.06141169
            0.022843  0.022843  0.022843      4
  1
     0.00046770     0.00409793     0.17806060     0.05957915
     0.00048666     0.01370554     0.09924700     0.09681573
     0.00093840     0.02642769     0.00619634     0.11942240
     0.00051011     0.14561908     0.00890219     0.00297867
  2
     0.00046770     0.00409793     0.15465681     0.08298293
     0.00031188     0.00878333     0.12633601     0.09698167
     0.00111317     0.03134983     0.00099280     0.09737108
     0.00051011     0.14561905     0.00773212     0.00414877
  3
     0.00046770     0.00409793     0.02374221     0.21389750
     0.00133904     0.03771088     0.03563268     0.02750926
     0.00008601     0.00242228     0.21411752     0.04442210
     0.00051011     0.14561904     0.00118700     0.01069389
            0.026650  0.026650  0.026650      4
  1
     0.00061952     0.00104912     0.16988219     0.07269162
     0.00022600     0.00540088     0.03212640     0.19487107
     0.00117399     0.02805533     0.08504558     0.00395438
     0.00046396     0.13299348     0.00511339     0.00218799
  2
     0.00061952     0.00104912     0.00773027     0.23484357
     0.00066679     0.01593451     0.11332784     0.04950501
     0.00073320     0.01752171     0.14007401     0.01309056
     0.00046396     0.13299349     0.00023268     0.00706870
  3
     0.00061952     0.00104912     0.18624828     0.05632555
     0.00120720     0.02884892     0.06021769     0.02394827
     0.00019279     0.00460729     0.04320457     0.18862690
     0.00046396     0.13299347     0.00560601     0.00169538
            0.030457  0.030457  0.030457      4
  1
     0.00075666     0.00194360     0.18441124     0.06000371
     0.00106278     0.02105106     0.00736979     0.09802055
     0.00031026     0.00614558     0.10159786     0.10417411
     0.00045936     0.11799657     0.00467882     0.00152239
  2
     0.00075666     0.00194360     0.00455109     0.23986385
     0.00001820     0.00036041     0.24220338     0.00252890
     0.00135485     0.02683625     0.00154563     0.06488433
     0.00045936     0.11799659     0.00011547     0.00608575
  3
     0.00075666     0.00194360     0.17766011     0.06675485
     0.00097859     0.01938349     0.01968756     0.09693320
     0.00039445     0.00781316     0.09433919     0.10020236
     0.00045936     0.11799657     0.00450753     0.00169368
            0.034264  0.034264  0.034264      4
  1
     0.00088000     0.00417251     0.02530301     0.21979690
     0.00063102     0.01009487     0.12736528     0.03138255
     0.00071374     0.01141820     0.09011338     0.05876392
     0.00049719     0.10322760     0.00068202     0.00592441
  2
     0.00088000     0.00417251     0.21144900     0.03365087
     0.00115277     0.01844152     0.09058604     0.00590512
     0.00019200     0.00307154     0.00502565     0.20610836
     0.00049719     0.10322758     0.00569940     0.00090703
  3
     0.00088000     0.00417250     0.13089782     0.11420208
     0.00023336     0.00373320     0.07460988     0.13158883
     0.00111140     0.01777988     0.07373744     0.02768895
     0.00049719     0.10322760     0.00352822     0.00307820
            0.038071  0.038071  0.038071      4
  1
     0.00099506     0.00645861     0.14675231     0.09893101
     0.00016178     0.00203080     0.12812598     0.07599738
     0.00115376     0.01448287     0.01151599     0.09010433
     0.00057324     0.08982784     0.00442462     0.00298280
  2
     0.00099506     0.00645861     0.14447319     0.10121016
     0.00094631     0.01187876     0.12181418     0.00124256
     0.00036923     0.00463490     0.01908887     0.16359809
     0.00057324     0.08982783     0.00435590     0.00305151
  3
     0.00099506     0.00645861     0.07729950     0.16838386
     0.00086523     0.01086093     0.09464758     0.03678779
     0.00045032     0.00565274     0.08342292     0.09088541
     0.00057324     0.08982784     0.00233060     0.00507681
            0.041878  0.041878  0.041878      4
  1
     0.00110685     0.00836084     0.01482984     0.23171023
     0.00050348     0.00480385     0.14398351     0.02080023
     0.00078228     0.00746390     0.05723217     0.08371668
     0.00068310     0.07805658     0.00049144     0.00767851
  2
     0.00110685     0.00836084     0.20306676     0.04347331
     0.00102815     0.00980974     0.10906189     0.01086741
     0.00025762     0.00245800     0.00822607     0.17757726
     0.00068310     0.07805657     0.00672931     0.00144064
  3
     0.00110685     0.00836084     0.15191348     0.09462657
     0.00039702     0.00378802     0.04664067     0.12724517
     0.00088875     0.00847972     0.09345460     0.03839216
     0.00068310     0.07805657     0.00503417     0.00313577
            0.045685  0.045685  0.045685      4
  1
     0.00121899     0.00980022     0.23908963     0.00862831
     0.00070164     0.00491974     0.08028243     0.06867273
     0.00055438     0.00388716     0.03495683     0.12372212
     0.00082324     0.06780703     0.00847674     0.00030591
  2
     0.00121899     0.00980022     0.06095087     0.18676706
     0.00011019     0.00077265     0.17238613     0.01562136
